country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Mexico,2010,male,5-14 years,109,11983471,0.91,Mexico2010,0.746,"1,057,801,282,051",9991,Generation Z
Mexico,2010,female,5-14 years,73,11534311,0.63,Mexico2010,0.746,"1,057,801,282,051",9991,Generation Z
Mexico,2010,female,75+ years,7,1675096,0.42,Mexico2010,0.746,"1,057,801,282,051",9991,Silent
Mexico,2011,male,75+ years,156,1236980,12.61,Mexico2011,0.748,"1,180,489,563,964",10965,Silent
Mexico,2011,male,15-24 years,1308,11318362,11.56,Mexico2011,0.748,"1,180,489,563,964",10965,Millenials
Mexico,2011,male,25-34 years,1024,9792087,10.46,Mexico2011,0.748,"1,180,489,563,964",10965,Millenials
Mexico,2011,male,35-54 years,1326,13558864,9.78,Mexico2011,0.748,"1,180,489,563,964",10965,Generation X
Mexico,2011,male,55-74 years,533,5562736,9.58,Mexico2011,0.748,"1,180,489,563,964",10965,Boomers
Mexico,2011,female,15-24 years,439,10955599,4.01,Mexico2011,0.748,"1,180,489,563,964",10965,Millenials
Mexico,2011,female,25-34 years,225,9731711,2.31,Mexico2011,0.748,"1,180,489,563,964",10965,Millenials
Mexico,2011,female,35-54 years,222,14331297,1.55,Mexico2011,0.748,"1,180,489,563,964",10965,Generation X
Mexico,2011,female,55-74 years,72,5967658,1.21,Mexico2011,0.748,"1,180,489,563,964",10965,Boomers
Mexico,2011,male,5-14 years,140,11975964,1.17,Mexico2011,0.748,"1,180,489,563,964",10965,Generation Z
Mexico,2011,female,5-14 years,107,11496698,0.93,Mexico2011,0.748,"1,180,489,563,964",10965,Generation Z
Mexico,2011,female,75+ years,6,1727144,0.35,Mexico2011,0.748,"1,180,489,563,964",10965,Silent
Mexico,2012,male,75+ years,170,1283320,13.25,Mexico2012,0.754,"1,201,090,018,604",10982,Silent
Mexico,2012,male,15-24 years,1251,11427075,10.95,Mexico2012,0.754,"1,201,090,018,604",10982,Millenials
Mexico,2012,male,25-34 years,1013,9890969,10.24,Mexico2012,0.754,"1,201,090,018,604",10982,Millenials
Mexico,2012,male,35-54 years,1264,13980301,9.04,Mexico2012,0.754,"1,201,090,018,604",10982,Generation X
Mexico,2012,male,55-74 years,509,5778173,8.81,Mexico2012,0.754,"1,201,090,018,604",10982,Boomers
Mexico,2012,female,15-24 years,407,11076558,3.67,Mexico2012,0.754,"1,201,090,018,604",10982,Millenials
Mexico,2012,female,25-34 years,214,9801779,2.18,Mexico2012,0.754,"1,201,090,018,604",10982,Millenials
Mexico,2012,female,35-54 years,258,14755637,1.75,Mexico2012,0.754,"1,201,090,018,604",10982,Generation X
Mexico,2012,female,55-74 years,85,6214623,1.37,Mexico2012,0.754,"1,201,090,018,604",10982,Boomers
Mexico,2012,male,5-14 years,123,11945793,1.03,Mexico2012,0.754,"1,201,090,018,604",10982,Generation Z
Mexico,2012,female,5-14 years,79,11441953,0.69,Mexico2012,0.754,"1,201,090,018,604",10982,Generation Z
Mexico,2012,female,75+ years,8,1772584,0.45,Mexico2012,0.754,"1,201,090,018,604",10982,Silent
Mexico,2013,male,75+ years,161,1328764,12.12,Mexico2013,0.755,"1,274,443,078,609",11478,Silent
Mexico,2013,male,25-34 years,1151,10000769,11.51,Mexico2013,0.755,"1,274,443,078,609",11478,Millenials
Mexico,2013,male,15-24 years,1220,11520698,10.59,Mexico2013,0.755,"1,274,443,078,609",11478,Millenials
Mexico,2013,male,35-54 years,1469,14385858,10.21,Mexico2013,0.755,"1,274,443,078,609",11478,Generation X
Mexico,2013,male,55-74 years,565,5999782,9.42,Mexico2013,0.755,"1,274,443,078,609",11478,Boomers
Mexico,2013,female,15-24 years,392,11186604,3.5,Mexico2013,0.755,"1,274,443,078,609",11478,Millenials
Mexico,2013,female,25-34 years,212,9885421,2.14,Mexico2013,0.755,"1,274,443,078,609",11478,Millenials
Mexico,2013,female,35-54 years,263,15162201,1.73,Mexico2013,0.755,"1,274,443,078,609",11478,Generation X
Mexico,2013,female,55-74 years,94,6474009,1.45,Mexico2013,0.755,"1,274,443,078,609",11478,Boomers
Mexico,2013,female,75+ years,16,1815829,0.88,Mexico2013,0.755,"1,274,443,078,609",11478,Silent
Mexico,2013,male,5-14 years,102,11898580,0.86,Mexico2013,0.755,"1,274,443,078,609",11478,Generation Z
Mexico,2013,female,5-14 years,66,11378193,0.58,Mexico2013,0.755,"1,274,443,078,609",11478,Generation Z
Mexico,2014,male,75+ years,177,1376264,12.86,Mexico2014,0.756,"1,314,385,330,073",11663,Silent
Mexico,2014,male,15-24 years,1334,11603241,11.5,Mexico2014,0.756,"1,314,385,330,073",11663,Millenials
Mexico,2014,male,25-34 years,1140,10118932,11.27,Mexico2014,0.756,"1,314,385,330,073",11663,Millenials
Mexico,2014,male,35-54 years,1558,14784480,10.54,Mexico2014,0.756,"1,314,385,330,073",11663,Generation X
Mexico,2014,male,55-74 years,612,6228708,9.83,Mexico2014,0.756,"1,314,385,330,073",11663,Boomers
Mexico,2014,female,15-24 years,416,11280468,3.69,Mexico2014,0.756,"1,314,385,330,073",11663,Millenials
Mexico,2014,female,25-34 years,271,9978692,2.72,Mexico2014,0.756,"1,314,385,330,073",11663,Millenials
Mexico,2014,female,35-54 years,333,15556091,2.14,Mexico2014,0.756,"1,314,385,330,073",11663,Generation X
Mexico,2014,female,55-74 years,91,6743397,1.35,Mexico2014,0.756,"1,314,385,330,073",11663,Boomers
Mexico,2014,male,5-14 years,129,11844045,1.09,Mexico2014,0.756,"1,314,385,330,073",11663,Generation Z
Mexico,2014,female,5-14 years,109,11316008,0.96,Mexico2014,0.756,"1,314,385,330,073",11663,Generation Z
Mexico,2014,female,75+ years,8,1862263,0.43,Mexico2014,0.756,"1,314,385,330,073",11663,Silent
Mexico,2015,male,25-34 years,1195,10243158,11.67,Mexico2015,,"1,169,622,672,463",10228,Millenials
Mexico,2015,male,15-24 years,1347,11676480,11.54,Mexico2015,,"1,169,622,672,463",10228,Millenials
Mexico,2015,male,75+ years,163,1427654,11.42,Mexico2015,,"1,169,622,672,463",10228,Silent
Mexico,2015,male,35-54 years,1560,15181008,10.28,Mexico2015,,"1,169,622,672,463",10228,Generation X
Mexico,2015,male,55-74 years,584,6465941,9.03,Mexico2015,,"1,169,622,672,463",10228,Boomers
Mexico,2015,female,15-24 years,484,11354811,4.26,Mexico2015,,"1,169,622,672,463",10228,Millenials
Mexico,2015,female,25-34 years,267,10079012,2.65,Mexico2015,,"1,169,622,672,463",10228,Millenials
Mexico,2015,female,35-54 years,303,15940497,1.9,Mexico2015,,"1,169,622,672,463",10228,Generation X
Mexico,2015,female,55-74 years,88,7021916,1.25,Mexico2015,,"1,169,622,672,463",10228,Boomers
Mexico,2015,male,5-14 years,137,11790898,1.16,Mexico2015,,"1,169,622,672,463",10228,Generation Z
Mexico,2015,female,5-14 years,95,11261292,0.84,Mexico2015,,"1,169,622,672,463",10228,Generation Z
Mexico,2015,female,75+ years,11,1915217,0.57,Mexico2015,,"1,169,622,672,463",10228,Silent
Nicaragua,2010,male,75+ years,8,45706,17.5,Nicaragua2010,0.619,"8,758,622,329",1715,Silent
Nicaragua,2010,male,25-34 years,82,477796,17.16,Nicaragua2010,0.619,"8,758,622,329",1715,Generation X
Nicaragua,2010,male,35-54 years,73,524715,13.91,Nicaragua2010,0.619,"8,758,622,329",1715,Generation X
Nicaragua,2010,male,15-24 years,83,614837,13.5,Nicaragua2010,0.619,"8,758,622,329",1715,Millenials
Nicaragua,2010,male,55-74 years,23,199900,11.51,Nicaragua2010,0.619,"8,758,622,329",1715,Silent
Nicaragua,2010,female,15-24 years,33,594335,5.55,Nicaragua2010,0.619,"8,758,622,329",1715,Millenials
Nicaragua,2010,female,25-34 years,15,497514,3.01,Nicaragua2010,0.619,"8,758,622,329",1715,Generation X
Nicaragua,2010,female,35-54 years,18,599881,3,Nicaragua2010,0.619,"8,758,622,329",1715,Generation X
Nicaragua,2010,female,55-74 years,4,238978,1.67,Nicaragua2010,0.619,"8,758,622,329",1715,Silent
Nicaragua,2010,female,5-14 years,7,609040,1.15,Nicaragua2010,0.619,"8,758,622,329",1715,Generation Z
Nicaragua,2010,male,5-14 years,5,642002,0.78,Nicaragua2010,0.619,"8,758,622,329",1715,Generation Z
Nicaragua,2010,female,75+ years,0,62723,0,Nicaragua2010,0.619,"8,758,622,329",1715,Silent
Nicaragua,2011,male,25-34 years,82,490946,16.7,Nicaragua2011,0.623,"9,774,316,692",1888,Millenials
Nicaragua,2011,male,75+ years,7,47848,14.63,Nicaragua2011,0.623,"9,774,316,692",1888,Silent
Nicaragua,2011,male,15-24 years,88,615256,14.3,Nicaragua2011,0.623,"9,774,316,692",1888,Millenials
Nicaragua,2011,male,55-74 years,29,208944,13.88,Nicaragua2011,0.623,"9,774,316,692",1888,Boomers
Nicaragua,2011,male,35-54 years,61,539194,11.31,Nicaragua2011,0.623,"9,774,316,692",1888,Generation X
Nicaragua,2011,female,15-24 years,54,593303,9.1,Nicaragua2011,0.623,"9,774,316,692",1888,Millenials
Nicaragua,2011,female,25-34 years,13,508442,2.56,Nicaragua2011,0.623,"9,774,316,692",1888,Millenials
Nicaragua,2011,female,55-74 years,6,250720,2.39,Nicaragua2011,0.623,"9,774,316,692",1888,Boomers
Nicaragua,2011,female,35-54 years,11,616933,1.78,Nicaragua2011,0.623,"9,774,316,692",1888,Generation X
Nicaragua,2011,female,5-14 years,9,603810,1.49,Nicaragua2011,0.623,"9,774,316,692",1888,Generation Z
Nicaragua,2011,male,5-14 years,9,637235,1.41,Nicaragua2011,0.623,"9,774,316,692",1888,Generation Z
Nicaragua,2011,female,75+ years,0,65290,0,Nicaragua2011,0.623,"9,774,316,692",1888,Silent
Nicaragua,2012,male,25-34 years,74,503628,14.69,Nicaragua2012,0.625,"10,532,001,130",2006,Millenials
Nicaragua,2012,male,15-24 years,73,615327,11.86,Nicaragua2012,0.625,"10,532,001,130",2006,Millenials
Nicaragua,2012,male,55-74 years,24,218891,10.96,Nicaragua2012,0.625,"10,532,001,130",2006,Boomers
Nicaragua,2012,male,35-54 years,53,554382,9.56,Nicaragua2012,0.625,"10,532,001,130",2006,Generation X
Nicaragua,2012,male,75+ years,4,49926,8.01,Nicaragua2012,0.625,"10,532,001,130",2006,Silent
Nicaragua,2012,female,15-24 years,42,591526,7.1,Nicaragua2012,0.625,"10,532,001,130",2006,Millenials
Nicaragua,2012,female,25-34 years,17,518676,3.28,Nicaragua2012,0.625,"10,532,001,130",2006,Millenials
Nicaragua,2012,female,35-54 years,12,634573,1.89,Nicaragua2012,0.625,"10,532,001,130",2006,Generation X
Nicaragua,2012,female,55-74 years,4,263316,1.52,Nicaragua2012,0.625,"10,532,001,130",2006,Boomers
Nicaragua,2012,female,75+ years,1,67819,1.47,Nicaragua2012,0.625,"10,532,001,130",2006,Silent
Nicaragua,2012,female,5-14 years,6,599655,1,Nicaragua2012,0.625,"10,532,001,130",2006,Generation Z
Nicaragua,2012,male,5-14 years,6,633724,0.95,Nicaragua2012,0.625,"10,532,001,130",2006,Generation Z
Nicaragua,2013,male,25-34 years,83,515416,16.1,Nicaragua2013,0.628,"10,982,972,256",2062,Millenials
Nicaragua,2013,male,55-74 years,33,229411,14.38,Nicaragua2013,0.628,"10,982,972,256",2062,Boomers
Nicaragua,2013,male,15-24 years,85,615015,13.82,Nicaragua2013,0.628,"10,982,972,256",2062,Millenials
Nicaragua,2013,male,35-54 years,68,570472,11.92,Nicaragua2013,0.628,"10,982,972,256",2062,Generation X
Nicaragua,2013,male,75+ years,6,51968,11.55,Nicaragua2013,0.628,"10,982,972,256",2062,Silent
Nicaragua,2013,female,15-24 years,38,589004,6.45,Nicaragua2013,0.628,"10,982,972,256",2062,Millenials
Nicaragua,2013,female,35-54 years,15,652953,2.3,Nicaragua2013,0.628,"10,982,972,256",2062,Generation X
Nicaragua,2013,female,25-34 years,10,527875,1.89,Nicaragua2013,0.628,"10,982,972,256",2062,Millenials
Nicaragua,2013,female,5-14 years,10,596571,1.68,Nicaragua2013,0.628,"10,982,972,256",2062,Generation Z
Nicaragua,2013,female,55-74 years,2,276506,0.72,Nicaragua2013,0.628,"10,982,972,256",2062,Boomers
Nicaragua,2013,male,5-14 years,1,631355,0.16,Nicaragua2013,0.628,"10,982,972,256",2062,Generation Z
Nicaragua,2013,female,75+ years,0,70389,0,Nicaragua2013,0.628,"10,982,972,256",2062,Silent
Nicaragua,2014,male,25-34 years,73,525741,13.89,Nicaragua2014,0.631,"11,880,438,824",2199,Millenials
Nicaragua,2014,male,55-74 years,29,240048,12.08,Nicaragua2014,0.631,"11,880,438,824",2199,Boomers
Nicaragua,2014,male,35-54 years,67,587734,11.4,Nicaragua2014,0.631,"11,880,438,824",2199,Generation X
Nicaragua,2014,male,15-24 years,65,614142,10.58,Nicaragua2014,0.631,"11,880,438,824",2199,Millenials
Nicaragua,2014,male,75+ years,4,54010,7.41,Nicaragua2014,0.631,"11,880,438,824",2199,Silent
Nicaragua,2014,female,15-24 years,31,585711,5.29,Nicaragua2014,0.631,"11,880,438,824",2199,Millenials
Nicaragua,2014,female,25-34 years,16,535623,2.99,Nicaragua2014,0.631,"11,880,438,824",2199,Millenials
Nicaragua,2014,female,75+ years,2,73073,2.74,Nicaragua2014,0.631,"11,880,438,824",2199,Silent
Nicaragua,2014,female,55-74 years,6,289927,2.07,Nicaragua2014,0.631,"11,880,438,824",2199,Boomers
Nicaragua,2014,female,5-14 years,12,594338,2.02,Nicaragua2014,0.631,"11,880,438,824",2199,Generation Z
Nicaragua,2014,male,5-14 years,3,629806,0.48,Nicaragua2014,0.631,"11,880,438,824",2199,Generation Z
Nicaragua,2014,female,35-54 years,3,672271,0.45,Nicaragua2014,0.631,"11,880,438,824",2199,Generation X
Nicaragua,2015,male,75+ years,7,56061,12.49,Nicaragua2015,,"12,611,087,031",2303,Silent
Nicaragua,2015,male,25-34 years,65,534310,12.17,Nicaragua2015,,"12,611,087,031",2303,Millenials
Nicaragua,2015,male,15-24 years,68,612707,11.1,Nicaragua2015,,"12,611,087,031",2303,Millenials
Nicaragua,2015,male,35-54 years,67,606317,11.05,Nicaragua2015,,"12,611,087,031",2303,Generation X
Nicaragua,2015,male,55-74 years,18,250532,7.18,Nicaragua2015,,"12,611,087,031",2303,Boomers
Nicaragua,2015,female,15-24 years,41,581787,7.05,Nicaragua2015,,"12,611,087,031",2303,Millenials
Nicaragua,2015,female,25-34 years,19,541679,3.51,Nicaragua2015,,"12,611,087,031",2303,Millenials
Nicaragua,2015,female,35-54 years,14,692648,2.02,Nicaragua2015,,"12,611,087,031",2303,Generation X
Nicaragua,2015,female,55-74 years,4,303372,1.32,Nicaragua2015,,"12,611,087,031",2303,Boomers
Nicaragua,2015,female,5-14 years,7,592557,1.18,Nicaragua2015,,"12,611,087,031",2303,Generation Z
Nicaragua,2015,male,5-14 years,5,628588,0.8,Nicaragua2015,,"12,611,087,031",2303,Generation Z
Nicaragua,2015,female,75+ years,0,75925,0,Nicaragua2015,,"12,611,087,031",2303,Silent
Panama,1985,male,75+ years,3,15000,20,Panama1985,0.648,"6,541,517,100",3443,G.I. Generation
Panama,1985,male,25-34 years,15,168000,8.93,Panama1985,0.648,"6,541,517,100",3443,Boomers
Panama,1985,male,35-54 years,14,190000,7.37,Panama1985,0.648,"6,541,517,100",3443,Silent
Panama,1985,male,15-24 years,10,233200,4.29,Panama1985,0.648,"6,541,517,100",3443,Generation X
Panama,1985,female,55-74 years,3,83000,3.61,Panama1985,0.648,"6,541,517,100",3443,G.I. Generation
Panama,1985,male,55-74 years,2,87000,2.3,Panama1985,0.648,"6,541,517,100",3443,G.I. Generation
Panama,1985,female,25-34 years,3,160000,1.88,Panama1985,0.648,"6,541,517,100",3443,Boomers
Panama,1985,female,15-24 years,4,228100,1.75,Panama1985,0.648,"6,541,517,100",3443,Generation X
Panama,1985,female,35-54 years,1,182000,0.55,Panama1985,0.648,"6,541,517,100",3443,Silent
Panama,1985,female,5-14 years,1,263200,0.38,Panama1985,0.648,"6,541,517,100",3443,Generation X
Panama,1985,female,75+ years,0,16000,0,Panama1985,0.648,"6,541,517,100",3443,G.I. Generation
Panama,1985,male,5-14 years,0,274200,0,Panama1985,0.648,"6,541,517,100",3443,Generation X
Panama,1986,male,55-74 years,14,88800,15.77,Panama1986,,"6,797,834,200",3504,G.I. Generation
Panama,1986,male,35-54 years,18,194000,9.28,Panama1986,,"6,797,834,200",3504,Silent
Panama,1986,male,25-34 years,15,171600,8.74,Panama1986,,"6,797,834,200",3504,Boomers
Panama,1986,male,15-24 years,17,238100,7.14,Panama1986,,"6,797,834,200",3504,Generation X
Panama,1986,male,75+ years,1,15300,6.54,Panama1986,,"6,797,834,200",3504,G.I. Generation
Panama,1986,female,75+ years,1,16400,6.1,Panama1986,,"6,797,834,200",3504,G.I. Generation
Panama,1986,female,15-24 years,8,232900,3.43,Panama1986,,"6,797,834,200",3504,Generation X
Panama,1986,female,35-54 years,3,185800,1.61,Panama1986,,"6,797,834,200",3504,Silent
Panama,1986,female,25-34 years,2,163400,1.22,Panama1986,,"6,797,834,200",3504,Boomers
Panama,1986,male,5-14 years,2,280000,0.71,Panama1986,,"6,797,834,200",3504,Generation X
Panama,1986,female,5-14 years,1,268800,0.37,Panama1986,,"6,797,834,200",3504,Generation X
Panama,1986,female,55-74 years,0,84800,0,Panama1986,,"6,797,834,200",3504,G.I. Generation
Panama,1987,male,75+ years,3,15600,19.23,Panama1987,,"6,827,665,300",3447,G.I. Generation
Panama,1987,male,25-34 years,18,175200,10.27,Panama1987,,"6,827,665,300",3447,Boomers
Panama,1987,male,55-74 years,9,90700,9.92,Panama1987,,"6,827,665,300",3447,G.I. Generation
Panama,1987,male,35-54 years,16,198200,8.07,Panama1987,,"6,827,665,300",3447,Silent
Panama,1987,male,15-24 years,16,243100,6.58,Panama1987,,"6,827,665,300",3447,Generation X
Panama,1987,female,55-74 years,3,86600,3.46,Panama1987,,"6,827,665,300",3447,G.I. Generation
Panama,1987,female,15-24 years,8,237800,3.36,Panama1987,,"6,827,665,300",3447,Generation X
Panama,1987,female,25-34 years,5,166900,3,Panama1987,,"6,827,665,300",3447,Boomers
Panama,1987,female,35-54 years,4,189800,2.11,Panama1987,,"6,827,665,300",3447,Silent
Panama,1987,male,5-14 years,2,285900,0.7,Panama1987,,"6,827,665,300",3447,Generation X
Panama,1987,female,5-14 years,1,274400,0.36,Panama1987,,"6,827,665,300",3447,Generation X
Panama,1987,female,75+ years,0,16600,0,Panama1987,,"6,827,665,300",3447,G.I. Generation
Panama,1988,male,25-34 years,20,184509,10.84,Panama1988,,"5,902,783,400",2859,Boomers
Panama,1988,male,75+ years,2,18469,10.83,Panama1988,,"5,902,783,400",2859,G.I. Generation
Panama,1988,male,35-54 years,19,208538,9.11,Panama1988,,"5,902,783,400",2859,Silent
Panama,1988,male,15-24 years,19,249617,7.61,Panama1988,,"5,902,783,400",2859,Generation X
Panama,1988,male,55-74 years,5,91079,5.49,Panama1988,,"5,902,783,400",2859,G.I. Generation
Panama,1988,female,75+ years,1,21630,4.62,Panama1988,,"5,902,783,400",2859,G.I. Generation
Panama,1988,female,55-74 years,4,90288,4.43,Panama1988,,"5,902,783,400",2859,G.I. Generation
Panama,1988,female,15-24 years,9,242006,3.72,Panama1988,,"5,902,783,400",2859,Generation X
Panama,1988,female,35-54 years,4,206867,1.93,Panama1988,,"5,902,783,400",2859,Silent
Panama,1988,female,5-14 years,2,278724,0.72,Panama1988,,"5,902,783,400",2859,Generation X
Panama,1988,female,25-34 years,1,182061,0.55,Panama1988,,"5,902,783,400",2859,Boomers
Panama,1988,male,5-14 years,1,290522,0.34,Panama1988,,"5,902,783,400",2859,Generation X
Panama,1989,male,75+ years,4,19163,20.87,Panama1989,,"5,918,469,800",2802,G.I. Generation
Panama,1989,male,25-34 years,18,190591,9.44,Panama1989,,"5,918,469,800",2802,Boomers
Panama,1989,male,35-54 years,15,215756,6.95,Panama1989,,"5,918,469,800",2802,Silent
Panama,1989,male,15-24 years,17,254642,6.68,Panama1989,,"5,918,469,800",2802,Generation X
Panama,1989,male,55-74 years,6,93894,6.39,Panama1989,,"5,918,469,800",2802,G.I. Generation
Panama,1989,female,15-24 years,4,246800,1.62,Panama1989,,"5,918,469,800",2802,Generation X
Panama,1989,female,35-54 years,3,214541,1.4,Panama1989,,"5,918,469,800",2802,Silent
Panama,1989,female,55-74 years,1,93400,1.07,Panama1989,,"5,918,469,800",2802,G.I. Generation
Panama,1989,female,25-34 years,1,188050,0.53,Panama1989,,"5,918,469,800",2802,Boomers
Panama,1989,male,5-14 years,1,292622,0.34,Panama1989,,"5,918,469,800",2802,Generation X
Panama,1989,female,5-14 years,0,280439,0,Panama1989,,"5,918,469,800",2802,Generation X
Panama,1989,female,75+ years,0,22581,0,Panama1989,,"5,918,469,800",2802,G.I. Generation
Panama,1996,male,75+ years,4,25684,15.57,Panama1996,,"9,870,494,000",3992,G.I. Generation
Panama,1996,male,25-34 years,30,232978,12.88,Panama1996,,"9,870,494,000",3992,Generation X
Panama,1996,male,35-54 years,30,277304,10.82,Panama1996,,"9,870,494,000",3992,Boomers
Panama,1996,male,55-74 years,11,116725,9.42,Panama1996,,"9,870,494,000",3992,Silent
Panama,1996,male,15-24 years,23,282819,8.13,Panama1996,,"9,870,494,000",3992,Generation X
Panama,1996,female,75+ years,1,30136,3.32,Panama1996,,"9,870,494,000",3992,G.I. Generation
Panama,1996,female,15-24 years,5,273332,1.83,Panama1996,,"9,870,494,000",3992,Generation X
Panama,1996,female,55-74 years,2,118953,1.68,Panama1996,,"9,870,494,000",3992,Silent
Panama,1996,female,25-34 years,3,229521,1.31,Panama1996,,"9,870,494,000",3992,Generation X
